Event	ID	Name			Wwise Object Path	Notes
	768346475	StabMusic_Start			\Default Work Unit\Music\StabMusic_Start	
	2062928797	SchwertMusic_Start			\Default Work Unit\Music\SchwertMusic_Start	

In Memory Audio	ID	Name	Audio source file		Wwise Object Path	Notes	Data Size
	974649950	OasisMusic-Final-SchwertC-Contrabass	X:\Studium\21-22 WS\Furtwangen Koop\Oasis\211121-Oasis-Wwise-Projekt\.cache\Windows\SFX\OasisMusic-Final-SchwertC-Contrabass alt_073B4D0C.wem		\Interactive Music Hierarchy\Default Work Unit\Final\Schwert\OasisMusic-DoricoAudio-Schwert C_rein\OasisMusic-Final-SchwertC-Contrabass		1242615
	988881250	OasisMusic-Final-SchwertBridgetoA-C-Pad_Mitte1	X:\Studium\21-22 WS\Furtwangen Koop\Oasis\211121-Oasis-Wwise-Projekt\.cache\Windows\SFX\OasisMusic-Final-SchwertBridgetoA-C-Pad_Mitte1_073B4D0C.wem		\Interactive Music Hierarchy\Default Work Unit\Final\Schwert\OasisMusic-DoricoAudio-Schwert Bridge zu A\OasisMusic-Final-SchwertBridgetoA-C-Pad_Mitte1		696899
	996498010	OasisMusic-Final-SchwertBridgetoA-C-Contrabass	X:\Studium\21-22 WS\Furtwangen Koop\Oasis\211121-Oasis-Wwise-Projekt\.cache\Windows\SFX\OasisMusic-Final-SchwertBridgetoA-C-Contrabass _073B4D0C.wem		\Interactive Music Hierarchy\Default Work Unit\Final\Schwert\OasisMusic-DoricoAudio-Schwert Bridge zu A\OasisMusic-Final-SchwertBridgetoA-C-Contrabass		572665
	1009307019	OasisMusic-Final-SchwertA-Pad_Mitte1	X:\Studium\21-22 WS\Furtwangen Koop\Oasis\211121-Oasis-Wwise-Projekt\.cache\Windows\SFX\OasisMusic-Final-SchwertA-Pad_Mitte1_073B4D0C.wem		\Interactive Music Hierarchy\Default Work Unit\Final\Schwert\OasisMusic-DoricoAudio-Schwert A_calm\OasisMusic-Final-SchwertA-Pad_Mitte1		1545638
	1020237476	OasisMusic-Final-StabA-Violoncello alt	X:\Studium\21-22 WS\Furtwangen Koop\Oasis\211121-Oasis-Wwise-Projekt\.cache\Windows\SFX\OasisMusic-Final-StabA-Violoncello alt_073B4D0C.wem		\Interactive Music Hierarchy\Default Work Unit\Final\Stab\OasisMusic-DoricoAudio-Stab A_morePushing\OasisMusic-Final-StabA-Violoncello alt		1557642
	1029149825	OasisMusic-Final-StabB-Violoncello alt	X:\Studium\21-22 WS\Furtwangen Koop\Oasis\211121-Oasis-Wwise-Projekt\.cache\Windows\SFX\OasisMusic-Final-StabB-Violoncello_073B4D0C.wem		\Interactive Music Hierarchy\Default Work Unit\Final\Stab\OasisMusic-DoricoAudio-Stab B_morePushing\OasisMusic-Final-StabB-Violoncello alt		1213603
	1032310688	OasisMusic-Final-StabB-Viola alt	X:\Studium\21-22 WS\Furtwangen Koop\Oasis\211121-Oasis-Wwise-Projekt\.cache\Windows\SFX\OasisMusic-Final-StabB-Viola alt_073B4D0C.wem		\Interactive Music Hierarchy\Default Work Unit\Final\Stab\OasisMusic-DoricoAudio-Stab B_morePushing\OasisMusic-Final-StabB-Viola alt		1135891
	1046141830	OasisMusic-Final-StabA'-Viola alt	X:\Studium\21-22 WS\Furtwangen Koop\Oasis\211121-Oasis-Wwise-Projekt\.cache\Windows\SFX\OasisMusic-Final-StabA'-Viola_073B4D0C.wem		\Interactive Music Hierarchy\Default Work Unit\Final\Stab\OasisMusic-DoricoAudio-Stab A'_morePushing\OasisMusic-Final-StabA'-Viola alt		656412
	1053658868	OasisMusic-Final-SchwertBridgetoA-C-Pad_Hoch	X:\Studium\21-22 WS\Furtwangen Koop\Oasis\211121-Oasis-Wwise-Projekt\.cache\Windows\SFX\OasisMusic-Final-SchwertBridgetoA-C-Pad_Hoch_073B4D0C.wem		\Interactive Music Hierarchy\Default Work Unit\Final\Schwert\OasisMusic-DoricoAudio-Schwert Bridge zu A\OasisMusic-Final-SchwertBridgetoA-C-Pad_Hoch		489098
	1060042815	OasisMusic-Final-SchwertA-Pad_tief	X:\Studium\21-22 WS\Furtwangen Koop\Oasis\211121-Oasis-Wwise-Projekt\.cache\Windows\SFX\OasisMusic-Final-SchwertA-Pad_tief_073B4D0C.wem		\Interactive Music Hierarchy\Default Work Unit\Final\Schwert\OasisMusic-DoricoAudio-Schwert A_calm\OasisMusic-Final-SchwertA-Pad_tief		1424000

